support,itemsets,length,itemsets_str
0.010315989784165456,frozenset({'FLUTED ANTIQUE CANDLE HOLDER'}),1,FLUTED ANTIQUE CANDLE HOLDER
0.012218939356001803,frozenset({'FOLKART ZINC HEART CHRISTMAS DEC'}),1,FOLKART ZINC HEART CHRISTMAS DEC
0.014572587510641494,frozenset({'FOOD CONTAINER SET 3 LOVE HEART '}),1,FOOD CONTAINER SET 3 LOVE HEART 
0.010866843607591768,frozenset({'FOOT STOOL HOME SWEET HOME '}),1,FOOT STOOL HOME SWEET HOME 
0.019980970504281638,frozenset({'FOUR HOOK  WHITE LOVEBIRDS'}),1,FOUR HOOK  WHITE LOVEBIRDS
0.010966998848214733,frozenset({'FRENCH BATHROOM SIGN BLUE METAL'}),1,FRENCH BATHROOM SIGN BLUE METAL
0.01036606740447694,frozenset({'FRENCH BLUE METAL DOOR SIGN 1'}),1,FRENCH BLUE METAL DOOR SIGN 1
0.015874605638740047,frozenset({'FRENCH ENAMEL CANDLEHOLDER'}),1,FRENCH ENAMEL CANDLEHOLDER
0.015073363713756322,frozenset({'FRENCH WC SIGN BLUE METAL'}),1,FRENCH WC SIGN BLUE METAL
0.010416145024788421,frozenset({'FRYING PAN UNION FLAG'}),1,FRYING PAN UNION FLAG
0.014873053232510392,frozenset({'FULL ENGLISH BREAKFAST PLATE'}),1,FULL ENGLISH BREAKFAST PLATE
0.011668085532575492,frozenset({'FUNKY DIVA PEN'}),1,FUNKY DIVA PEN
0.010716610746657319,frozenset({'GAOLERS KEYS DECORATIVE GARDEN '}),1,GAOLERS KEYS DECORATIVE GARDEN 
0.03795883619610396,frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),1,GARDENERS KNEELING PAD CUP OF TEA 
0.0457208673443838,frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),1,GARDENERS KNEELING PAD KEEP CALM 
0.011968551254444388,frozenset({'GARLAND WOODEN HAPPY EASTER'}),1,GARLAND WOODEN HAPPY EASTER
0.016675847563723773,"frozenset({""GIANT 50'S CHRISTMAS CRACKER""})",1,GIANT 50'S CHRISTMAS CRACKER
0.012319094596624768,frozenset({'GIN & TONIC DIET GREETING CARD '}),1,GIN & TONIC DIET GREETING CARD 
0.03800891381641544,frozenset({'GIN + TONIC DIET METAL SIGN'}),1,GIN + TONIC DIET METAL SIGN
0.014772897991887425,frozenset({'GIN AND TONIC MUG'}),1,GIN AND TONIC MUG
0.03355200560869347,frozenset({'GINGERBREAD MAN COOKIE CUTTER'}),1,GINGERBREAD MAN COOKIE CUTTER
0.012068706495067354,frozenset({'GINGHAM HEART  DOORSTOP RED'}),1,GINGHAM HEART  DOORSTOP RED
0.020682057188642397,frozenset({'GINGHAM HEART DECORATION'}),1,GINGHAM HEART DECORATION
0.013721267965346286,frozenset({'GIRAFFE WOODEN RULER'}),1,GIRAFFE WOODEN RULER
0.011567930291952527,frozenset({'GIRLS VINTAGE TIN SEASIDE BUCKET'}),1,GIRLS VINTAGE TIN SEASIDE BUCKET
0.010616455506034354,frozenset({'GLASS  BEURRE DISH'}),1,GLASS  BEURRE DISH
0.010466222645099905,frozenset({'GLASS APOTHECARY BOTTLE ELIXIR'}),1,GLASS APOTHECARY BOTTLE ELIXIR
0.012319094596624768,frozenset({'GLASS APOTHECARY BOTTLE PERFUME'}),1,GLASS APOTHECARY BOTTLE PERFUME
0.011167309329460664,frozenset({'GLASS APOTHECARY BOTTLE TONIC'}),1,GLASS APOTHECARY BOTTLE TONIC
0.01126746457008363,frozenset({'GLASS BON BON JAR'}),1,GLASS BON BON JAR
0.010716610746657319,frozenset({'GLASS HEART T-LIGHT HOLDER '}),1,GLASS HEART T-LIGHT HOLDER 
0.013520957484100355,frozenset({'GLASS JAR DAISY FRESH COTTON WOOL'}),1,GLASS JAR DAISY FRESH COTTON WOOL
0.010866843607591768,frozenset({'GLASS JAR ENGLISH CONFECTIONERY'}),1,GLASS JAR ENGLISH CONFECTIONERY
0.012068706495067354,frozenset({'GLITTER BUTTERFLY CLIPS'}),1,GLITTER BUTTERFLY CLIPS
0.010265912163853974,frozenset({'GOLD MINI TAPE MEASURE '}),1,GOLD MINI TAPE MEASURE 
0.014622665130952978,frozenset({'GRAND CHOCOLATECANDLE'}),1,GRAND CHOCOLATECANDLE
0.010265912163853974,frozenset({'GREEN POLKADOT BOWL'}),1,GREEN POLKADOT BOWL
0.05082878461615504,frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),1,GREEN REGENCY TEACUP AND SAUCER
0.02809354499474185,frozenset({'GREY HEART HOT WATER BOTTLE'}),1,GREY HEART HOT WATER BOTTLE
0.015273674195002253,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),1,GROW A FLYTRAP OR SUNFLOWER IN TIN
0.010966998848214733,frozenset({'GROW YOUR OWN BASIL IN ENAMEL MUG'}),1,GROW YOUR OWN BASIL IN ENAMEL MUG
0.034102859432119784,frozenset({'GUMBALL COAT RACK'}),1,GUMBALL COAT RACK
0.011618007912264009,frozenset({'GUMBALL MAGAZINE RACK'}),1,GUMBALL MAGAZINE RACK
0.01001552406229656,frozenset({'GYMKHANA TREASURE BOOK BOX'}),1,GYMKHANA TREASURE BOOK BOX
0.033902548950873856,frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),1,HAND OVER THE CHOCOLATE   SIGN 
0.01842856427462567,frozenset({'HAND WARMER BABUSHKA DESIGN'}),1,HAND WARMER BABUSHKA DESIGN
0.02774300165256147,frozenset({'HAND WARMER BIRD DESIGN'}),1,HAND WARMER BIRD DESIGN
0.03275076368370975,frozenset({'HAND WARMER OWL DESIGN'}),1,HAND WARMER OWL DESIGN
0.01988081526365867,frozenset({'HAND WARMER RED LOVE HEART'}),1,HAND WARMER RED LOVE HEART
0.018729029996494565,frozenset({'HAND WARMER RED RETROSPOT'}),1,HAND WARMER RED RETROSPOT
0.027442535930692572,frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),1,HAND WARMER SCOTTY DOG DESIGN
0.023987180129200262,frozenset({'HAND WARMER UNION JACK'}),1,HAND WARMER UNION JACK
0.03645650758675948,frozenset({'HANGING HEART JAR T-LIGHT HOLDER'}),1,HANGING HEART JAR T-LIGHT HOLDER
0.014472432270018529,frozenset({'HANGING HEART MIRROR DECORATION '}),1,HANGING HEART MIRROR DECORATION 
0.010966998848214733,frozenset({'HANGING HEART WITH BELL'}),1,HANGING HEART WITH BELL
0.030196805047824127,frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),1,HANGING HEART ZINC T-LIGHT HOLDER
0.017427011868396014,frozenset({'HANGING JAM JAR T-LIGHT HOLDER'}),1,HANGING JAM JAR T-LIGHT HOLDER
0.017627322349641945,frozenset({'HANGING METAL HEART LANTERN'}),1,HANGING METAL HEART LANTERN
0.014071811307526666,frozenset({'HAPPY STENCIL CRAFT'}),1,HAPPY STENCIL CRAFT
0.010466222645099905,frozenset({'HEADS AND TAILS SPORTING FUN'}),1,HEADS AND TAILS SPORTING FUN
0.01126746457008363,frozenset({'HEART DECORATION PAINTED ZINC '}),1,HEART DECORATION PAINTED ZINC 
0.017026390905904153,frozenset({'HEART DECORATION RUSTIC HANGING '}),1,HEART DECORATION RUSTIC HANGING 
0.012819870799739596,frozenset({'HEART DECORATION WITH PEARLS '}),1,HEART DECORATION WITH PEARLS 
0.014973208473133357,frozenset({'HEART FILIGREE DOVE  SMALL'}),1,HEART FILIGREE DOVE  SMALL
0.0125194050778707,frozenset({'HEART FILIGREE DOVE LARGE'}),1,HEART FILIGREE DOVE LARGE
0.01592468325905153,frozenset({'HEART IVORY TRELLIS LARGE'}),1,HEART IVORY TRELLIS LARGE
0.0189293404777405,frozenset({'HEART IVORY TRELLIS SMALL'}),1,HEART IVORY TRELLIS SMALL
0.04637187640843307,frozenset({'HEART OF WICKER LARGE'}),1,HEART OF WICKER LARGE
0.06014322199409084,frozenset({'HEART OF WICKER SMALL'}),1,HEART OF WICKER SMALL
0.011117231709149182,frozenset({'HEART WOODEN CHRISTMAS DECORATION'}),1,HEART WOODEN CHRISTMAS DECORATION
0.012118784115378837,frozenset({'HERB MARKER BASIL'}),1,HERB MARKER BASIL
0.010466222645099905,frozenset({'HERB MARKER CHIVES '}),1,HERB MARKER CHIVES 
0.012018628874755872,frozenset({'HERB MARKER MINT'}),1,HERB MARKER MINT
0.011918473634132907,frozenset({'HERB MARKER PARSLEY'}),1,HERB MARKER PARSLEY
0.012018628874755872,frozenset({'HERB MARKER ROSEMARY'}),1,HERB MARKER ROSEMARY
0.011868396013821423,frozenset({'HERB MARKER THYME'}),1,HERB MARKER THYME
0.011017076468526215,frozenset({'HOLIDAY FUN LUDO'}),1,HOLIDAY FUN LUDO
0.038910310982022134,frozenset({'HOME BUILDING BLOCK WORD'}),1,HOME BUILDING BLOCK WORD
0.011467775051329562,frozenset({'HOME SWEET HOME CUSHION COVER '}),1,HOME SWEET HOME CUSHION COVER 
0.01126746457008363,frozenset({'HOME SWEET HOME HANGING HEART'}),1,HOME SWEET HOME HANGING HEART
0.01412188892783815,frozenset({'HOME SWEET HOME METAL SIGN '}),1,HOME SWEET HOME METAL SIGN 
0.017477089488707496,frozenset({'HOME SWEET HOME MUG'}),1,HOME SWEET HOME MUG
0.03235014272121789,frozenset({'HOMEMADE JAM SCENTED CANDLES'}),1,HOMEMADE JAM SCENTED CANDLES
0.030497270769693025,frozenset({'HOT BATHS METAL SIGN'}),1,HOT BATHS METAL SIGN
0.0329009965446442,frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),1,HOT WATER BOTTLE I AM SO POORLY
0.039160699083579546,frozenset({'HOT WATER BOTTLE KEEP CALM'}),1,HOT WATER BOTTLE KEEP CALM
0.03219990986028344,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),1,HOT WATER BOTTLE TEA AND SYMPATHY
0.018378486654314186,"frozenset({""I'M ON HOLIDAY METAL SIGN""})",1,I'M ON HOLIDAY METAL SIGN
0.01286994842005108,frozenset({'ICE CREAM PEN LIP GLOSS '}),1,ICE CREAM PEN LIP GLOSS 
0.013871500826280735,frozenset({'ICE CREAM SUNDAE LIP GLOSS'}),1,ICE CREAM SUNDAE LIP GLOSS
0.02078221242926536,frozenset({'IVORY DINER WALL CLOCK'}),1,IVORY DINER WALL CLOCK
0.015874605638740047,frozenset({'IVORY HANGING DECORATION  HEART'}),1,IVORY HANGING DECORATION  HEART
0.0358054985227102,frozenset({'IVORY KITCHEN SCALES'}),1,IVORY KITCHEN SCALES
0.014372277029395563,frozenset({'IVORY WICKER HEART LARGE'}),1,IVORY WICKER HEART LARGE
0.011668085532575492,frozenset({'IVORY WICKER HEART MEDIUM'}),1,IVORY WICKER HEART MEDIUM
0.015323751815313737,frozenset({'JAM JAR WITH GREEN LID'}),1,JAM JAR WITH GREEN LID
0.017126546146527116,frozenset({'JAM JAR WITH PINK LID'}),1,JAM JAR WITH PINK LID
0.05819019480194301,frozenset({'JAM MAKING SET PRINTED'}),1,JAM MAKING SET PRINTED
0.05673794381291001,frozenset({'JAM MAKING SET WITH JARS'}),1,JAM MAKING SET WITH JARS
0.01126746457008363,frozenset({'JAZZ HEARTS ADDRESS BOOK'}),1,JAZZ HEARTS ADDRESS BOOK
0.013871500826280735,frozenset({'JAZZ HEARTS PURSE NOTEBOOK'}),1,JAZZ HEARTS PURSE NOTEBOOK
0.010516300265411388,frozenset({'JINGLE BELL HEART ANTIQUE SILVER'}),1,JINGLE BELL HEART ANTIQUE SILVER
0.017827632830887875,frozenset({'JINGLE BELL HEART DECORATION'}),1,JINGLE BELL HEART DECORATION
0.04672241975061345,frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),1,JUMBO  BAG BAROQUE BLACK WHITE
0.035855576143021685,"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",1,JUMBO BAG 50'S CHRISTMAS 
0.045370324002203415,frozenset({'JUMBO BAG ALPHABET'}),1,JUMBO BAG ALPHABET
0.048975912664630174,frozenset({'JUMBO BAG APPLES'}),1,JUMBO BAG APPLES
0.015023286093444839,frozenset({'JUMBO BAG CHARLIE AND LOLA TOYS'}),1,JUMBO BAG CHARLIE AND LOLA TOYS
0.02573989684010216,frozenset({'JUMBO BAG DOILEY PATTERNS'}),1,JUMBO BAG DOILEY PATTERNS
0.02253492914016726,frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),1,JUMBO BAG DOLLY GIRL DESIGN
0.0329009965446442,frozenset({'JUMBO BAG OWLS'}),1,JUMBO BAG OWLS
0.016926235665281186,frozenset({'JUMBO BAG PAISLEY PARK'}),1,JUMBO BAG PAISLEY PARK
0.029796184085332265,frozenset({'JUMBO BAG PEARS'}),1,JUMBO BAG PEARS
0.06099454153938605,frozenset({'JUMBO BAG PINK POLKADOT'}),1,JUMBO BAG PINK POLKADOT
0.04331714156943262,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),1,JUMBO BAG PINK VINTAGE PAISLEY
0.10476238169162201,frozenset({'JUMBO BAG RED RETROSPOT'}),1,JUMBO BAG RED RETROSPOT
0.03315138464620161,frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),1,JUMBO BAG SCANDINAVIAN BLUE PAISLEY
0.03445340277430017,frozenset({'JUMBO BAG SPACEBOY DESIGN'}),1,JUMBO BAG SPACEBOY DESIGN
0.04131403675697331,frozenset({'JUMBO BAG STRAWBERRY'}),1,JUMBO BAG STRAWBERRY
0.026190595422905503,frozenset({'JUMBO BAG TOYS '}),1,JUMBO BAG TOYS 
0.023836947268265813,frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),1,JUMBO BAG VINTAGE CHRISTMAS 
0.03560518804146427,frozenset({'JUMBO BAG VINTAGE DOILY '}),1,JUMBO BAG VINTAGE DOILY 
0.04401822825379338,frozenset({'JUMBO BAG VINTAGE LEAF'}),1,JUMBO BAG VINTAGE LEAF
0.04321698632880965,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),1,JUMBO BAG WOODLAND ANIMALS
0.058841203865992286,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),1,JUMBO SHOPPER VINTAGE RED PAISLEY
0.035304722319595375,frozenset({'JUMBO STORAGE BAG SKULLS'}),1,JUMBO STORAGE BAG SKULLS
0.05929190244879563,frozenset({'JUMBO STORAGE BAG SUKI'}),1,JUMBO STORAGE BAG SUKI
0.015473984676248184,"frozenset({'KEY FOB , BACK DOOR '})",1,"KEY FOB , BACK DOOR "
0.010516300265411388,"frozenset({'KEY FOB , FRONT  DOOR '})",1,"KEY FOB , FRONT  DOOR "
0.018678952376183083,"frozenset({'KEY FOB , SHED'})",1,"KEY FOB , SHED"
0.012769793179428113,frozenset({'KINGS CHOICE TEA CADDY '}),1,KINGS CHOICE TEA CADDY 
0.015273674195002253,frozenset({'KITCHEN METAL SIGN'}),1,KITCHEN METAL SIGN
0.011517852671641043,frozenset({'KNEELING MAT HOUSEWORK  DESIGN'}),1,KNEELING MAT HOUSEWORK  DESIGN
0.022985627722970605,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),1,KNITTED UNION FLAG HOT WATER BOTTLE
0.023937102508888777,frozenset({'LADIES & GENTLEMEN METAL SIGN'}),1,LADIES & GENTLEMEN METAL SIGN
0.014973208473133357,frozenset({'LANTERN CREAM GAZEBO '}),1,LANTERN CREAM GAZEBO 
0.014021733687215184,frozenset({'LARGE CERAMIC TOP STORAGE JAR'}),1,LARGE CERAMIC TOP STORAGE JAR
0.010265912163853974,frozenset({'LARGE CIRCULAR MIRROR MOBILE'}),1,LARGE CIRCULAR MIRROR MOBILE
0.018678952376183083,frozenset({'LARGE HEART MEASURING SPOONS'}),1,LARGE HEART MEASURING SPOONS
0.02814362261505333,frozenset({'LARGE WHITE HEART OF WICKER'}),1,LARGE WHITE HEART OF WICKER
0.017577244729330463,frozenset({'LAUNDRY 15C METAL SIGN'}),1,LAUNDRY 15C METAL SIGN
0.010666533126345835,frozenset({'LIPSTICK PEN FUSCHIA'}),1,LIPSTICK PEN FUSCHIA
0.01362111272472332,frozenset({'LIPSTICK PEN RED'}),1,LIPSTICK PEN RED
0.015874605638740047,frozenset({'LONDON BUS COFFEE MUG'}),1,LONDON BUS COFFEE MUG
0.03149882317592268,frozenset({'LOVE BUILDING BLOCK WORD'}),1,LOVE BUILDING BLOCK WORD
0.023836947268265813,frozenset({'LOVE HOT WATER BOTTLE'}),1,LOVE HOT WATER BOTTLE
0.02724222544944664,frozenset({'LOVEBIRD HANGING DECORATION WHITE '}),1,LOVEBIRD HANGING DECORATION WHITE 
0.06374881065651761,frozenset({'LUNCH BAG  BLACK SKULL.'}),1,LUNCH BAG  BLACK SKULL.
0.03705743903049727,frozenset({'LUNCH BAG ALPHABET DESIGN'}),1,LUNCH BAG ALPHABET DESIGN
0.05188041464269618,frozenset({'LUNCH BAG APPLE DESIGN'}),1,LUNCH BAG APPLE DESIGN
0.05758926335820522,frozenset({'LUNCH BAG CARS BLUE'}),1,LUNCH BAG CARS BLUE
0.024638189193249536,frozenset({'LUNCH BAG DOILEY PATTERN '}),1,LUNCH BAG DOILEY PATTERN 
0.03415293705243127,frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),1,LUNCH BAG DOLLY GIRL DESIGN
0.01627522660123191,frozenset({'LUNCH BAG PAISLEY PARK  '}),1,LUNCH BAG PAISLEY PARK  
0.054584606139516254,frozenset({'LUNCH BAG PINK POLKADOT'}),1,LUNCH BAG PINK POLKADOT
0.07832139816715909,frozenset({'LUNCH BAG RED RETROSPOT'}),1,LUNCH BAG RED RETROSPOT
0.0579398067003856,frozenset({'LUNCH BAG SPACEBOY DESIGN '}),1,LUNCH BAG SPACEBOY DESIGN 
0.01001552406229656,frozenset({'LUNCH BAG SUKI  DESIGN '}),1,LUNCH BAG SUKI  DESIGN 
0.054334218037958834,frozenset({'LUNCH BAG SUKI DESIGN '}),1,LUNCH BAG SUKI DESIGN 
0.030096649807201163,frozenset({'LUNCH BAG VINTAGE DOILY '}),1,LUNCH BAG VINTAGE DOILY 
0.03345185036807051,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),1,LUNCH BAG VINTAGE LEAF DESIGN
0.05097901747708949,frozenset({'LUNCH BAG WOODLAND'}),1,LUNCH BAG WOODLAND
0.03540487756021834,frozenset({'LUNCH BOX I LOVE LONDON'}),1,LUNCH BOX I LOVE LONDON
0.024137412990134707,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT '}),1,LUNCH BOX WITH CUTLERY RETROSPOT 
0.01001552406229656,frozenset({'MAGIC DRAWING SLATE CIRCUS PARADE  '}),1,MAGIC DRAWING SLATE CIRCUS PARADE  
0.011668085532575492,frozenset({'MAGIC DRAWING SLATE DOLLY GIRL '}),1,MAGIC DRAWING SLATE DOLLY GIRL 
0.01307025890129701,frozenset({'MAGIC DRAWING SLATE SPACEBOY '}),1,MAGIC DRAWING SLATE SPACEBOY 
0.012419249837247733,frozenset({'MAGNETS PACK OF 4 SWALLOWS'}),1,MAGNETS PACK OF 4 SWALLOWS
0.010315989784165456,frozenset({'MAKE YOUR OWN FLOWERPOWER CARD KIT'}),1,MAKE YOUR OWN FLOWERPOWER CARD KIT
0.012369172216936251,frozenset({'MEDIUM CERAMIC TOP STORAGE JAR'}),1,MEDIUM CERAMIC TOP STORAGE JAR
0.015574139916871151,frozenset({'MEMO BOARD COTTAGE DESIGN'}),1,MEMO BOARD COTTAGE DESIGN
0.022985627722970605,frozenset({'MEMO BOARD RETROSPOT  DESIGN'}),1,MEMO BOARD RETROSPOT  DESIGN
0.02468826681356102,frozenset({'METAL 4 HOOK HANGER FRENCH CHATEAU'}),1,METAL 4 HOOK HANGER FRENCH CHATEAU
0.010315989784165456,frozenset({'METAL SIGN DROP YOUR PANTS'}),1,METAL SIGN DROP YOUR PANTS
0.011417697431018078,frozenset({'METAL SIGN EMPIRE TEA'}),1,METAL SIGN EMPIRE TEA
0.020631979568330912,frozenset({'METAL SIGN TAKE IT OR LEAVE IT '}),1,METAL SIGN TAKE IT OR LEAVE IT 
0.011017076468526215,frozenset({'MINI CAKE STAND  HANGING STRAWBERY'}),1,MINI CAKE STAND  HANGING STRAWBERY
0.0107666883669688,frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'}),1,MINI LIGHTS WOODLAND MUSHROOMS
0.019029495718363463,frozenset({'MINI PAINT SET VINTAGE '}),1,MINI PAINT SET VINTAGE 
0.011217386949772147,frozenset({'MINI WOODEN HAPPY BIRTHDAY GARLAND'}),1,MINI WOODEN HAPPY BIRTHDAY GARLAND
0.01216886173569032,frozenset({'MINIATURE ANTIQUE ROSE HOOK IVORY'}),1,MINIATURE ANTIQUE ROSE HOOK IVORY
0.018128098552756773,frozenset({'MINT KITCHEN SCALES'}),1,MINT KITCHEN SCALES
0.018328409034002704,frozenset({'MODERN FLORAL STATIONERY SET'}),1,MODERN FLORAL STATIONERY SET
0.01056637788572287,frozenset({'MONSTERS STENCIL CRAFT'}),1,MONSTERS STENCIL CRAFT
0.017376934248084532,frozenset({'MULTI COLOUR SILVER T-LIGHT HOLDER'}),1,MULTI COLOUR SILVER T-LIGHT HOLDER
0.023836947268265813,frozenset({'NATURAL SLATE CHALKBOARD LARGE '}),1,NATURAL SLATE CHALKBOARD LARGE 
0.06254694776904202,frozenset({'NATURAL SLATE HEART CHALKBOARD '}),1,NATURAL SLATE HEART CHALKBOARD 
0.02078221242926536,frozenset({'NATURAL SLATE RECTANGLE CHALKBOARD'}),1,NATURAL SLATE RECTANGLE CHALKBOARD
0.013320647002854425,frozenset({'NO JUNK MAIL METAL SIGN'}),1,NO JUNK MAIL METAL SIGN
0.024838499674495466,frozenset({'NO SINGING METAL SIGN'}),1,NO SINGING METAL SIGN
0.019430116680855324,frozenset({'OPEN CLOSED METAL SIGN'}),1,OPEN CLOSED METAL SIGN
0.01056637788572287,frozenset({'OVEN MITT APPLES DESIGN'}),1,OVEN MITT APPLES DESIGN
0.012920026040362562,frozenset({'OWL DOORSTOP'}),1,OWL DOORSTOP
0.010966998848214733,frozenset({'PACK OF 12 COLOURED PENCILS'}),1,PACK OF 12 COLOURED PENCILS
0.021383143873003156,frozenset({'PACK OF 12 HEARTS DESIGN TISSUES '}),1,PACK OF 12 HEARTS DESIGN TISSUES 
0.025689819219790674,frozenset({'PACK OF 12 LONDON TISSUES '}),1,PACK OF 12 LONDON TISSUES 
0.010616455506034354,frozenset({'PACK OF 12 PINK PAISLEY TISSUES '}),1,PACK OF 12 PINK PAISLEY TISSUES 
0.014873053232510392,frozenset({'PACK OF 12 RED RETROSPOT TISSUES '}),1,PACK OF 12 RED RETROSPOT TISSUES 
0.011618007912264009,frozenset({'PACK OF 12 SKULL TISSUES'}),1,PACK OF 12 SKULL TISSUES
0.010966998848214733,frozenset({'PACK OF 12 SPACEBOY TISSUES'}),1,PACK OF 12 SPACEBOY TISSUES
0.017977865691822324,frozenset({'PACK OF 12 SUKI TISSUES '}),1,PACK OF 12 SUKI TISSUES 
0.02218438579798688,frozenset({'PACK OF 12 TRADITIONAL CRAYONS'}),1,PACK OF 12 TRADITIONAL CRAYONS
0.013571035104411839,frozenset({'PACK OF 12 WOODLAND TISSUES '}),1,PACK OF 12 WOODLAND TISSUES 
0.03355200560869347,frozenset({'PACK OF 20 NAPKINS PANTRY DESIGN'}),1,PACK OF 20 NAPKINS PANTRY DESIGN
0.01877910761680605,frozenset({'PACK OF 20 NAPKINS RED APPLES'}),1,PACK OF 20 NAPKINS RED APPLES
0.016776002804346737,frozenset({'PACK OF 20 SKULL PAPER NAPKINS'}),1,PACK OF 20 SKULL PAPER NAPKINS
0.019780660023035704,frozenset({'PACK OF 6 BIRDY GIFT TAGS'}),1,PACK OF 6 BIRDY GIFT TAGS
0.011217386949772147,frozenset({'PACK OF 6 SANDCASTLE FLAGS ASSORTED'}),1,PACK OF 6 SANDCASTLE FLAGS ASSORTED
0.030096649807201163,frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),1,PACK OF 60 DINOSAUR CAKE CASES
0.01968050478241274,frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),1,PACK OF 60 MUSHROOM CAKE CASES
0.04351745205067855,frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),1,PACK OF 60 PINK PAISLEY CAKE CASES
0.026040362561971054,frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),1,PACK OF 60 SPACEBOY CAKE CASES
0.0661024588111573,frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),1,PACK OF 72 RETROSPOT CAKE CASES
0.0332014622665131,frozenset({'PACK OF 72 SKULL CAKE CASES'}),1,PACK OF 72 SKULL CAKE CASES
0.010165756923231009,frozenset({'PACK OF SIX LED TEA LIGHTS'}),1,PACK OF SIX LED TEA LIGHTS
0.011017076468526215,frozenset({'PAINT YOUR OWN CANVAS SET'}),1,PAINT YOUR OWN CANVAS SET
0.018528719515248634,frozenset({'PAINTED METAL PEARS ASSORTED'}),1,PAINTED METAL PEARS ASSORTED
0.023786869647954328,frozenset({'PANTRY MAGNETIC  SHOPPING LIST'}),1,PANTRY MAGNETIC  SHOPPING LIST
0.010616455506034354,frozenset({'PANTRY PASTRY BRUSH'}),1,PANTRY PASTRY BRUSH
0.011918473634132907,frozenset({'PANTRY ROLLING PIN'}),1,PANTRY ROLLING PIN
0.014572587510641494,frozenset({'PANTRY SCRUBBING BRUSH'}),1,PANTRY SCRUBBING BRUSH
0.019079573338674945,frozenset({'PANTRY WASHING UP BRUSH'}),1,PANTRY WASHING UP BRUSH
0.011918473634132907,frozenset({'PAPER BUNTING COLOURED LACE'}),1,PAPER BUNTING COLOURED LACE
0.040012018628874754,frozenset({'PAPER BUNTING RETROSPOT'}),1,PAPER BUNTING RETROSPOT
0.013671190345034804,frozenset({'PAPER BUNTING VINTAGE PAISLEY'}),1,PAPER BUNTING VINTAGE PAISLEY
0.016325304221543394,frozenset({'PAPER BUNTING WHITE LACE'}),1,PAPER BUNTING WHITE LACE
0.05809003956132005,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",1,PAPER CHAIN KIT 50'S CHRISTMAS 
0.0218338424558065,frozenset({'PAPER CHAIN KIT EMPIRE'}),1,PAPER CHAIN KIT EMPIRE
0.030547348390004506,frozenset({'PAPER CHAIN KIT RETROSPOT'}),1,PAPER CHAIN KIT RETROSPOT
0.041063648655415896,frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),1,PAPER CHAIN KIT VINTAGE CHRISTMAS
0.012068706495067354,frozenset({'PARISIENNE CURIO CABINET'}),1,PARISIENNE CURIO CABINET
0.012920026040362562,frozenset({'PARISIENNE JEWELLERY DRAWER '}),1,PARISIENNE JEWELLERY DRAWER 
0.012769793179428113,frozenset({'PARISIENNE KEY CABINET '}),1,PARISIENNE KEY CABINET 
0.08443086784516,frozenset({'PARTY BUNTING'}),1,PARTY BUNTING
0.023436326305773948,frozenset({'PARTY METAL SIGN '}),1,PARTY METAL SIGN 
0.014372277029395563,frozenset({'PEG BAG APPLES DESIGN'}),1,PEG BAG APPLES DESIGN
0.013120336521608492,frozenset({'PENNY FARTHING BIRTHDAY CARD'}),1,PENNY FARTHING BIRTHDAY CARD
0.010816765987280284,frozenset({'PENS ASSORTED FUNNY FACE'}),1,PENS ASSORTED FUNNY FACE
0.016074916119985978,frozenset({'PHOTO CUBE'}),1,PHOTO CUBE
0.011618007912264009,frozenset({'PHOTO FRAME 3 CLASSIC HANGING'}),1,PHOTO FRAME 3 CLASSIC HANGING
0.02523912063698733,frozenset({'PHOTO FRAME CORNICE'}),1,PHOTO FRAME CORNICE
0.02238469627923281,frozenset({'PICNIC BASKET WICKER LARGE'}),1,PICNIC BASKET WICKER LARGE
