antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_length,antecedents_str,consequents_str
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.01932996144023236,0.023536481546396915,0.010866843607591768,0.5621761658031088,23.885310329621873,1.0,0.010411884326861175,2.2302657877105965,0.9770190028923328,0.3395931142410016,0.55162294758307,0.5119391467313417,1,1,2,FELTCRAFT CUSHION RABBIT,FELTCRAFT CUSHION OWL
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.020682057188642397,0.022484851519855777,0.012769793179428113,0.6174334140435834,27.459972928811396,1.0,0.012304760194416323,2.5551503564702496,0.9839331191670777,0.42009884678747933,0.6086335986186638,0.5926810722779164,1,1,2,FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL
frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),0.022484851519855777,0.020682057188642397,0.012769793179428113,0.5679287305122495,27.4599729288114,1.0,0.012304760194416323,2.2665657542386577,0.9857477499196401,0.42009884678747933,0.5588038872775164,0.5926810722779164,1,1,2,FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'MODERN FLORAL STATIONERY SET'}),0.02128298863238019,0.018328409034002704,0.010716610746657319,0.5035294117647059,27.47261973641916,1.0,0.010326527425537024,1.9773005979172933,0.9845543819648739,0.37088388214904683,0.4942600022205485,0.5441144326583092,1,1,2,FLORAL FOLK STATIONERY SET,MODERN FLORAL STATIONERY SET
frozenset({'MODERN FLORAL STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.018328409034002704,0.02128298863238019,0.010716610746657319,0.5846994535519126,27.47261973641916,1.0,0.010326527425537024,2.3566475405299263,0.9815911259052948,0.37088388214904683,0.5756684091270028,0.5441144326583092,1,1,2,MODERN FLORAL STATIONERY SET,FLORAL FOLK STATIONERY SET
frozenset({'VINTAGE PAISLEY STATIONERY SET'}),frozenset({'FLORAL FOLK STATIONERY SET'}),0.0218338424558065,0.02128298863238019,0.011167309329460664,0.5114678899082569,24.031770102536427,1.0,0.010702619908672554,2.003383178198508,0.9797807963940063,0.34952978056426337,0.5008443662289184,0.518086886130599,1,1,2,VINTAGE PAISLEY STATIONERY SET,FLORAL FOLK STATIONERY SET
frozenset({'FLORAL FOLK STATIONERY SET'}),frozenset({'VINTAGE PAISLEY STATIONERY SET'}),0.02128298863238019,0.0218338424558065,0.011167309329460664,0.5247058823529411,24.031770102536427,1.0,0.010702619908672554,2.058022856219219,0.979229343837706,0.34952978056426337,0.5140967472843845,0.518086886130599,1,1,2,FLORAL FOLK STATIONERY SET,VINTAGE PAISLEY STATIONERY SET
frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),0.0457208673443838,0.03795883619610396,0.02734238069006961,0.5980284775465499,15.754657873518541,1.0,0.025606869775800345,2.3933067644494743,0.9813970314600038,0.48533333333333334,0.5821680635118971,0.6591725501189214,1,1,2,GARDENERS KNEELING PAD KEEP CALM ,GARDENERS KNEELING PAD CUP OF TEA 
frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),0.03795883619610396,0.0457208673443838,0.02734238069006961,0.7203166226912928,15.754657873518537,1.0,0.025606869775800345,3.411998030910174,0.9734788314768533,0.48533333333333334,0.7069165952205304,0.6591725501189214,1,1,2,GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM 
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.038359457158595824,0.05082878461615504,0.03169913365716861,0.8263707571801566,16.25792871934044,1.0,0.029749369071261716,5.46665527055658,0.9759276028075853,0.5513937282229965,0.817072789391714,0.7250080386886004,1,1,2,PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.05082878461615504,0.038359457158595824,0.03169913365716861,0.6236453201970443,16.25792871934044,1.0,0.029749369071261716,2.555144374303731,0.9887484307646967,0.5513937282229965,0.6086326823420705,0.7250080386886004,1,1,2,GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05082878461615504,0.09960438679953929,0.025489508738544744,0.5014778325123153,5.034696248083672,1.0,0.020426738815086765,1.806129540313177,0.8442926551781968,0.20400801603206414,0.4463298574771092,0.37869266185696204,1,1,2,GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER
frozenset({'REGENCY TEA PLATE GREEN '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.019079573338674945,0.05082878461615504,0.01216886173569032,0.6377952755905513,12.547915131298245,1.0,0.011199070211890677,2.6205379207336597,0.9382060571224005,0.21075455333911536,0.6183989584397868,0.4386020712928126,1,1,2,REGENCY TEA PLATE GREEN ,GREEN REGENCY TEACUP AND SAUCER
frozenset({'REGENCY TEA PLATE ROSES '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.022284541038609846,0.05082878461615504,0.011217386949772147,0.503370786516854,9.903262301433553,1.0,0.01008469081305078,1.9112271078995975,0.9195141236426962,0.18122977346278318,0.4767759436506836,0.3620302208446339,1,1,2,REGENCY TEA PLATE ROSES ,GREEN REGENCY TEACUP AND SAUCER
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.05082878461615504,0.05338274325204066,0.03845961239921879,0.7566502463054187,14.17406075841736,1.0,0.03574623244024131,3.8899454072841237,0.9792212121012275,0.5849200304645849,0.7429269834667992,0.7385502638656549,1,1,2,GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER 
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.05338274325204066,0.05082878461615504,0.03845961239921879,0.7204502814258912,14.174060758417362,1.0,0.03574623244024131,3.3953574348965727,0.9818631357015641,0.5849200304645849,0.7054801978365317,0.7385502638656549,1,1,2,ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.02774300165256147,0.03275076368370975,0.015574139916871151,0.5613718411552346,17.14072522328575,1.0,0.014665535425871342,2.205169040819855,0.9685293218936862,0.346711259754738,0.5465200256810189,0.5184535046754767,1,1,2,HAND WARMER BIRD DESIGN,HAND WARMER OWL DESIGN
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.027442535930692572,0.02774300165256147,0.014272121788772598,0.5200729927007299,18.746096735091832,1.0,0.013510783469096916,2.0258434794463738,0.9733672268307862,0.3488372093023256,0.5063784492011782,0.5172567129568632,1,1,2,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.02774300165256147,0.027442535930692572,0.014272121788772598,0.5144404332129964,18.746096735091832,1.0,0.013510783469096916,2.0029622122468265,0.9736680356570023,0.3488372093023256,0.5007394578461627,0.5172567129568632,1,1,2,HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER OWL DESIGN'}),0.01988081526365867,0.03275076368370975,0.01091692122790325,0.5491183879093199,16.76658270361041,1.0,0.010265809345363674,2.145239926355124,0.9594318414060904,0.2617046818727491,0.5338516742511628,0.4412258606213266,1,1,2,HAND WARMER RED LOVE HEART,HAND WARMER OWL DESIGN
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER OWL DESIGN'}),0.018729029996494565,0.03275076368370975,0.010416145024788421,0.5561497326203209,16.981275245711295,1.0,0.009802754989348116,2.1792241830258585,0.959074135866685,0.2536585365853658,0.5411210981462691,0.43709627303798915,1,1,2,HAND WARMER RED RETROSPOT,HAND WARMER OWL DESIGN
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.027442535930692572,0.03275076368370975,0.016776002804346737,0.6113138686131387,18.665637067791693,1.0,0.015877238795198912,2.4885097723067,0.9731307931789485,0.3863898500576701,0.5981530749332523,0.5617731422576397,1,1,2,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER OWL DESIGN
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.03275076368370975,0.027442535930692572,0.016776002804346737,0.5122324159021406,18.665637067791693,1.0,0.015877238795198912,1.993895239816072,0.978471298696783,0.3863898500576701,0.49846913717881913,0.5617731422576397,1,1,2,HAND WARMER OWL DESIGN,HAND WARMER SCOTTY DOG DESIGN
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.018729029996494565,0.027442535930692572,0.01021583454354249,0.5454545454545455,19.876244193762446,1.0,0.00970186246491667,2.1396264209524767,0.9678149187717957,0.2841225626740947,0.5326286915288512,0.4588586595885866,1,1,2,HAND WARMER RED RETROSPOT,HAND WARMER SCOTTY DOG DESIGN
frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.02538935349792178,0.030196805047824127,0.014021733687215184,0.5522682445759368,18.288962812498976,1.0,0.013255056329348149,2.166036210752216,0.9699485811177828,0.3373493975903615,0.5383272010707881,0.5083065932664095,1,1,2,SINGLE HEART ZINC T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.04637187640843307,0.06014322199409084,0.02468826681356102,0.5323974082073435,8.852159737295954,1.0,0.021899312756446087,2.009947751578457,0.9301667976999636,0.30171358629130973,0.5024746293953773,0.47144433274646946,1,1,2,HEART OF WICKER LARGE,HEART OF WICKER SMALL
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER BASIL'}),0.012018628874755872,0.012118784115378837,0.010416145024788421,0.8666666666666666,71.51432506887052,1.0,0.010270493856092397,7.409109119134654,0.9980115176019683,0.7591240875912408,0.8650310065730554,0.8630853994490357,1,1,2,HERB MARKER MINT,HERB MARKER BASIL
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER MINT'}),0.012118784115378837,0.012018628874755872,0.010416145024788421,0.8595041322314049,71.51432506887052,1.0,0.010270493856092397,7.032102700362027,0.9981126998919873,0.7591240875912408,0.8577950233934272,0.8630853994490357,1,1,2,HERB MARKER BASIL,HERB MARKER MINT
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER PARSLEY'}),0.012118784115378837,0.011918473634132907,0.010616455506034354,0.8760330578512397,73.50211820265297,1.0,0.010472018097077462,7.970524312684667,0.9984955013289898,0.791044776119403,0.8745377392038622,0.8833946801861241,1,1,2,HERB MARKER BASIL,HERB MARKER PARSLEY
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER BASIL'}),0.011918473634132907,0.012118784115378837,0.010616455506034354,0.8907563025210083,73.50211820265295,1.0,0.010472018097077462,9.042912668482296,0.9982930796572389,0.791044776119403,0.8894161608476715,0.8833946801861241,1,1,2,HERB MARKER PARSLEY,HERB MARKER BASIL
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER BASIL'}),0.012018628874755872,0.012118784115378837,0.010716610746657319,0.8916666666666666,73.57723829201102,1.0,0.010570959577961295,9.118903531242653,0.9984083395428619,0.7985074626865672,0.8903376928406076,0.8879820936639118,1,1,2,HERB MARKER ROSEMARY,HERB MARKER BASIL
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER ROSEMARY'}),0.012118784115378837,0.012018628874755872,0.010716610746657319,0.8842975206611571,73.57723829201102,1.0,0.010570959577961295,8.538981850439614,0.9985095620642328,0.7985074626865672,0.8828900192651754,0.8879820936639118,1,1,2,HERB MARKER BASIL,HERB MARKER ROSEMARY
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER BASIL'}),0.011868396013821423,0.012118784115378837,0.010516300265411388,0.8860759493670887,73.11591170624543,1.0,0.010372469736324063,8.671401783876124,0.9981697605050533,0.7806691449814128,0.8846783916921678,0.8769222722042056,1,1,2,HERB MARKER THYME,HERB MARKER BASIL
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER THYME'}),0.012118784115378837,0.011868396013821423,0.010516300265411388,0.8677685950413224,73.11591170624543,1.0,0.010372469736324063,7.472745255145481,0.9984227563383035,0.7806691449814128,0.8661803706862035,0.8769222722042056,1,1,2,HERB MARKER BASIL,HERB MARKER THYME
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER PARSLEY'}),0.012018628874755872,0.011918473634132907,0.010616455506034354,0.8833333333333333,74.11463585434173,1.0,0.010473211794672147,8.469270225993144,0.9985080864583026,0.7969924812030075,0.8819260723396347,0.8870448179271708,1,1,2,HERB MARKER MINT,HERB MARKER PARSLEY
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER MINT'}),0.011918473634132907,0.012018628874755872,0.010616455506034354,0.8907563025210083,74.11463585434173,1.0,0.010473211794672147,9.043829474146461,0.9984068743467563,0.7969924812030075,0.8894273711309248,0.8870448179271708,1,1,2,HERB MARKER PARSLEY,HERB MARKER MINT
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER ROSEMARY'}),0.012018628874755872,0.012018628874755872,0.010616455506034354,0.8833333333333333,73.49701388888889,1.0,0.010472008066005237,8.46841175250209,0.9983933238781719,0.791044776119403,0.8819141027590518,0.8833333333333333,1,1,2,HERB MARKER MINT,HERB MARKER ROSEMARY
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER MINT'}),0.012018628874755872,0.012018628874755872,0.010616455506034354,0.8833333333333333,73.49701388888889,1.0,0.010472008066005237,8.46841175250209,0.9983933238781719,0.791044776119403,0.8819141027590518,0.8833333333333333,1,1,2,HERB MARKER ROSEMARY,HERB MARKER MINT
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER THYME'}),0.012018628874755872,0.011868396013821423,0.010315989784165456,0.8583333333333333,72.32092123769338,1.0,0.010173347937136704,6.975046616373023,0.9981693697169461,0.7601476014760147,0.8566317825528752,0.8637658227848101,1,1,2,HERB MARKER MINT,HERB MARKER THYME
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER MINT'}),0.011868396013821423,0.012018628874755872,0.010315989784165456,0.8691983122362869,72.32092123769338,1.0,0.010173347937136704,7.55327693408654,0.9980176107412139,0.7601476014760147,0.8676071314839279,0.8637658227848101,1,1,2,HERB MARKER THYME,HERB MARKER MINT
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER PARSLEY'}),0.012018628874755872,0.011918473634132907,0.0107666883669688,0.8958333333333333,75.16342787114846,1.0,0.010623444655606594,9.485582653112317,0.9986986457192635,0.8174904942965777,0.8945768503032453,0.8995973389355741,1,1,2,HERB MARKER ROSEMARY,HERB MARKER PARSLEY
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER ROSEMARY'}),0.011918473634132907,0.012018628874755872,0.0107666883669688,0.903361344537815,75.16342787114844,1.0,0.010623444655606594,10.223459405556863,0.9985974142919947,0.8174904942965777,0.9021857513850489,0.8995973389355741,1,1,2,HERB MARKER PARSLEY,HERB MARKER ROSEMARY
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER PARSLEY'}),0.011868396013821423,0.011918473634132907,0.010666533126345835,0.8987341772151899,75.40681842357196,1.0,0.010525079961375656,9.75730507286294,0.9985902644735226,0.812977099236641,0.8975126848517625,0.8968460802042335,1,1,2,HERB MARKER THYME,HERB MARKER PARSLEY
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER THYME'}),0.011918473634132907,0.011868396013821423,0.010666533126345835,0.8949579831932772,75.40681842357196,1.0,0.010525079961375656,9.407012869948414,0.9986408746942145,0.812977099236641,0.8936963291296651,0.8968460802042335,1,1,2,HERB MARKER PARSLEY,HERB MARKER THYME
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER ROSEMARY'}),0.011868396013821423,0.012018628874755872,0.011067154088837699,0.9324894514767933,77.58700773558368,1.0,0.010924512241808947,14.634474059792689,0.9989673846740899,0.86328125,0.9316681968949305,0.9266613924050633,1,1,2,HERB MARKER THYME,HERB MARKER ROSEMARY
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER THYME'}),0.012018628874755872,0.011868396013821423,0.011067154088837699,0.9208333333333333,77.58700773558368,1.0,0.010924512241808947,12.481662366141196,0.999119288072844,0.86328125,0.9198824667207244,0.9266613924050633,1,1,2,HERB MARKER ROSEMARY,HERB MARKER THYME
frozenset({'RED KITCHEN SCALES'}),frozenset({'IVORY KITCHEN SCALES'}),0.027642846411938506,0.0358054985227102,0.014873053232510392,0.5380434782608695,15.026839464882942,1.0,0.013883287336144223,2.0871975090802506,0.9599892419586502,0.30618556701030925,0.5208886578057185,0.47671404682274243,1,1,2,RED KITCHEN SCALES,IVORY KITCHEN SCALES
frozenset({'JAM JAR WITH PINK LID'}),frozenset({'JAM JAR WITH GREEN LID'}),0.017126546146527116,0.015323751815313737,0.011367619810706595,0.6637426900584795,43.31463326071169,1.0,0.011105176868103694,2.9283415380796756,0.9939358013740398,0.5391923990498811,0.658509778659298,0.7027863777089782,1,1,2,JAM JAR WITH PINK LID,JAM JAR WITH GREEN LID
frozenset({'JAM JAR WITH GREEN LID'}),frozenset({'JAM JAR WITH PINK LID'}),0.015323751815313737,0.017126546146527116,0.011367619810706595,0.741830065359477,43.31463326071169,1.0,0.011105176868103694,3.8070794541666153,0.9921160541915415,0.5391923990498811,0.7373314604964283,0.7027863777089782,1,1,2,JAM JAR WITH GREEN LID,JAM JAR WITH PINK LID
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04672241975061345,0.10476238169162201,0.029295407882217437,0.6270096463022509,5.985064831266562,1.0,0.02440065591074749,2.400162924947462,0.8737407126039192,0.23975409836065573,0.5833616169944424,0.45332317879166084,1,1,2,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.023836947268265813,0.035855576143021685,0.01612499374029746,0.676470588235294,18.866537955964507,1.0,0.015270306262502961,2.9800827646488415,0.97012082375167,0.37011494252873556,0.6644388498660254,0.5630956293131777,1,1,2,JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG 50'S CHRISTMAS 
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.029796184085332265,0.048975912664630174,0.020331513846462018,0.6823529411764706,13.932419102610371,1.0,0.018872218536959542,2.9939647193891274,0.9567319158630657,0.3479005998286205,0.6659947281529641,0.5487429327559245,1,1,2,JUMBO BAG PEARS,JUMBO BAG APPLES
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.048975912664630174,0.10476238169162201,0.02734238069006961,0.558282208588957,5.329033185140002,1.0,0.022211547433802076,2.026718497003689,0.8541830977195097,0.2163232963549921,0.5065915658842581,0.4096382362256449,1,1,2,JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02253492914016726,0.10476238169162201,0.01377134558565777,0.6111111111111112,5.83330677714043,1.0,0.011410532737681911,2.3020395899358292,0.8476728968045122,0.12130569033965592,0.565602605458286,0.37128213299341406,1,1,2,JUMBO BAG DOLLY GIRL DESIGN,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02253492914016726,0.05929190244879563,0.011517852671641043,0.5111111111111111,8.620251501501501,1.0,0.010181713851371725,1.9241756540820087,0.9043741103985639,0.1638176638176638,0.48029692721734246,0.35268393393393394,1,1,2,JUMBO BAG DOLLY GIRL DESIGN,JUMBO STORAGE BAG SUKI
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0329009965446442,0.10476238169162201,0.019580349541789773,0.5951293759512937,5.680754545110604,1.0,0.01613356278374502,2.211169606122572,0.851998651303034,0.16581849024597117,0.5477506577373935,0.39101593080547475,1,1,2,JUMBO BAG OWLS,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.029796184085332265,0.04401822825379338,0.015724372777805598,0.5277310924369748,11.988921712029521,1.0,0.014412797545645397,2.024231865441256,0.9447392887835099,0.2706896551724138,0.5059854470861158,0.4424776053766216,1,1,2,JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06099454153938605,0.10476238169162201,0.04131403675697331,0.6773399014778325,6.465487807175353,1.0,0.03492410331511865,2.77455322926108,0.9002425082783463,0.33199195171026163,0.639581612832737,0.5358496830524918,1,1,2,JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.026190595422905503,0.06099454153938605,0.01412188892783815,0.5391969407265774,8.840085147265208,1.0,0.012524405567374485,2.0377587335058136,0.9107315183782257,0.19328307059629884,0.5092647703785944,0.38536201716131824,1,1,2,JUMBO BAG TOYS ,JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04331714156943262,0.10476238169162201,0.02594020732134809,0.5988439306358382,5.716211496590369,1.0,0.021402200402461165,2.2316442070223257,0.8624163691688818,0.21238212382123822,0.5518998965635763,0.42322693663723077,1,1,2,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT
