CustomerID,Recency,Frequency,Monetary,Country,UniqueProducts,TotalQuantity,AvgTransactionValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
12750,129,1,275.88,Poland,15,137,275.88,2,1,1,211,4,Hibernating
12752,81,1,4366.78,Norway,53,2262,4366.78,2,1,4,214,7,Hibernating
12753,4,11,21024.01,Japan,132,11250,1911.2736363636361,4,4,4,444,12,Champions
12754,236,5,2949.12,Japan,50,6479,589.824,1,3,4,134,8,At Risk
12755,250,4,2203.2,Japan,5,866,550.8,1,3,4,134,8,At Risk
12756,87,1,112.07999999999998,Japan,4,144,112.07999999999998,2,1,1,211,4,Hibernating
12757,16,19,4227.7,Portugal,237,2385,222.51052631578946,4,4,4,444,12,Champions
12758,117,2,2791.59,Portugal,84,2135,1395.795,2,2,4,224,8,Needs Attention
12759,52,3,1531.44,Netherlands,81,902,510.48,2,2,3,223,7,Needs Attention
12762,8,2,1898.52,Portugal,62,1227,949.26,4,2,4,424,10,Champions
12763,138,2,494.08,Japan,16,316,247.04,2,2,2,222,6,Needs Attention
12764,317,1,1693.88,Lebanon,45,386,1693.88,1,1,4,114,6,Hibernating
12766,4,7,6989.63,Portugal,205,3646,998.5185714285715,4,4,4,444,12,Champions
12769,239,1,1143.6,Brazil,32,356,1143.6,1,1,3,113,5,Hibernating
12770,211,1,1351.45,Japan,12,743,1351.45,1,1,3,113,5,Hibernating
12772,60,1,892.47,Portugal,55,556,892.47,2,1,3,213,6,Hibernating
12775,17,6,1351.24,Netherlands,47,853,225.20666666666668,4,4,3,443,11,Champions
12778,20,7,804.23,Netherlands,40,824,114.89,3,4,3,343,10,Loyal Customers
12779,21,12,3868.7,Poland,88,1996,322.39166666666665,3,4,4,344,11,Loyal Customers
12781,21,5,707.72,Czech Republic,25,592,141.544,3,3,3,333,9,Loyal Customers
12782,5,6,2273.32,Portugal,81,1070,378.8866666666667,4,4,4,444,12,Champions
12783,2,8,1603.87,Portugal,76,622,200.48375,4,4,3,443,11,Champions
12784,9,2,574.42,Portugal,54,300,287.21,4,2,2,422,8,Potential Loyalists
12785,3,2,305.71,Portugal,14,128,152.855,4,2,2,422,8,Potential Loyalists
12787,10,3,463.66,Netherlands,17,261,154.55333333333334,4,2,2,422,8,Potential Loyalists
12789,65,1,91.85,Netherlands,4,4,91.85,2,1,1,211,4,Hibernating
12790,192,1,324.92,Netherlands,21,166,324.92,1,1,2,112,4,Hibernating
12791,374,1,192.60000000000002,Netherlands,2,97,192.60000000000002,1,1,1,111,3,Hibernating
12792,257,1,400.53999999999996,Portugal,25,217,400.53999999999996,1,1,2,112,4,Hibernating
12793,335,2,545.48,Portugal,21,295,272.74,1,2,2,122,5,Hibernating
12794,53,2,860.41,Portugal,43,592,430.205,2,2,3,223,7,Needs Attention
12795,19,1,430.48,Portugal,14,68,430.48,3,1,2,312,6,Promising
12797,360,3,194.18,Portugal,13,79,64.72666666666667,1,2,1,121,4,Hibernating
12798,10,3,6977.04,Japan,6,5256,2325.68,4,2,4,424,10,Champions
12802,184,2,412.58,Netherlands,25,302,206.29,1,2,2,122,5,Hibernating
12808,37,3,483.65000000000003,Portugal,27,188,161.21666666666667,3,2,2,322,7,Promising
12809,168,2,484.36,Portugal,25,219,242.18,1,2,2,122,5,Hibernating
12811,261,3,514.85,Portugal,27,230,171.61666666666667,1,2,2,122,5,Hibernating
12812,45,1,229.64000000000001,Japan,15,164,229.64000000000001,3,1,1,311,5,Promising
12814,102,1,125.92,Poland,2,49,125.92,2,1,1,211,4,Hibernating
12815,148,2,1063.46,Poland,38,379,531.73,1,2,3,123,6,Hibernating
12816,96,2,572.2,Poland,27,128,286.1,2,2,2,222,6,Needs Attention
12817,281,1,166.04,Austria,4,53,166.04,1,1,1,111,3,Hibernating
12818,178,2,1517.88,Austria,14,923,758.94,1,2,3,123,6,Hibernating
12820,3,4,942.34,United Kingdom,55,722,235.585,4,3,3,433,10,Champions
12821,214,1,92.72,United Kingdom,6,70,92.72,1,1,1,111,3,Hibernating
12822,71,3,918.98,United Kingdom,41,548,306.32666666666665,2,2,3,223,7,Needs Attention
12823,75,5,1759.5,United Kingdom,1,230,351.9,2,3,4,234,9,Needs Attention
12824,60,1,397.12,United Kingdom,25,232,397.12,2,1,2,212,5,Hibernating
12826,3,8,1468.1200000000001,United Kingdom,58,1054,183.51500000000001,4,4,3,443,11,Champions
12827,6,3,430.15000000000003,United Kingdom,19,197,143.38333333333335,4,2,2,422,8,Potential Loyalists
12828,3,6,1018.71,United Kingdom,46,494,169.785,4,4,3,443,11,Champions
12829,322,3,253.05,United Kingdom,9,375,84.35000000000001,1,2,1,121,4,Hibernating
12830,38,7,6748.4,United Kingdom,14,9847,964.0571428571428,3,4,4,344,11,Loyal Customers
12831,262,1,215.05,United Kingdom,9,135,215.05,1,1,1,111,3,Hibernating
12832,32,2,383.03,United Kingdom,27,195,191.515,3,2,2,322,7,Promising
12833,145,1,417.38,United Kingdom,24,156,417.38,1,1,2,112,4,Hibernating
12834,283,1,312.38,United Kingdom,18,110,312.38,1,1,2,112,4,Hibernating
12836,59,4,2612.86,United Kingdom,148,1064,653.215,2,3,4,234,9,Needs Attention
12837,173,1,134.1,United Kingdom,12,24,134.1,1,1,1,111,3,Hibernating
12838,34,2,683.13,United Kingdom,115,359,341.565,3,2,3,323,8,Needs Attention
12839,3,16,5583.62,United Kingdom,96,3804,348.97625,4,4,4,444,12,Champions
12840,144,6,2714.27,United Kingdom,67,1505,452.37833333333333,1,4,4,144,9,At Risk
12841,5,26,3876.4,United Kingdom,230,2683,149.09230769230768,4,4,4,444,12,Champions
12842,70,2,1118.99,United Kingdom,34,547,559.495,2,2,3,223,7,Needs Attention
12843,66,9,1680.76,United Kingdom,69,753,186.7511111111111,2,4,4,244,10,Needs Attention
12844,29,2,325.96000000000004,United Kingdom,47,125,162.98000000000002,3,2,2,322,7,Promising
12845,267,4,354.09,United Kingdom,26,204,88.5225,1,3,2,132,6,Others
12847,22,1,871.54,United Kingdom,72,909,871.54,3,1,3,313,7,Others
12849,31,2,1050.8899999999999,United Kingdom,47,623,525.4449999999999,3,2,3,323,8,Needs Attention
12851,97,1,135.18,United Kingdom,43,109,135.18,2,1,1,211,4,Hibernating
12852,290,2,299.75,United Kingdom,17,145,149.875,1,2,2,122,5,Hibernating
12853,108,9,1881.7,United Kingdom,66,782,209.07777777777778,2,4,4,244,10,Needs Attention
12854,79,5,1289.15,United Kingdom,97,622,257.83000000000004,2,3,3,233,8,Needs Attention
12855,373,1,38.1,United Kingdom,3,30,38.1,1,1,1,111,3,Hibernating
12856,8,8,2162.68,United Kingdom,155,1076,270.335,4,4,4,444,12,Champions
12857,211,2,1106.4,United Kingdom,37,343,553.2,1,2,3,123,6,Hibernating
12863,52,2,504.2,United Kingdom,5,186,252.1,2,2,2,222,6,Needs Attention
12864,138,1,147.12,United Kingdom,3,216,147.12,2,1,1,211,4,Hibernating
12865,26,3,1548.07,Austria,87,877,516.0233333333333,3,2,3,323,8,Needs Attention
12866,283,1,559.12,Belgium,26,171,559.12,1,1,2,112,4,Hibernating
12867,26,10,3986.22,United Kingdom,241,4274,398.62199999999996,3,4,4,344,11,Loyal Customers
12868,186,6,1607.0600000000002,United Kingdom,72,928,267.84333333333336,1,4,3,143,8,At Risk
12870,366,1,-14.899999999999999,United Kingdom,2,-2,-14.899999999999999,1,1,1,111,3,Hibernating
12871,84,2,380.64,United Kingdom,8,200,190.32,2,2,2,222,6,Needs Attention
12872,327,2,599.97,United Kingdom,58,319,299.985,1,2,2,122,5,Hibernating
12873,282,1,374.0,United Kingdom,4,128,374.0,1,1,2,112,4,Hibernating
12875,143,2,343.2300000000001,United Kingdom,1,2019,171.61500000000004,2,2,2,222,6,Needs Attention
12876,58,2,2218.02,Belgium,67,1941,1109.01,2,2,4,224,8,Needs Attention
12877,4,12,1535.77,United Kingdom,100,1178,127.98083333333334,4,4,3,443,11,Champions
12878,18,3,841.64,United Kingdom,38,536,280.5466666666667,3,2,3,323,8,Needs Attention
12879,45,4,552.5699999999999,United Kingdom,7,363,138.14249999999998,3,3,2,332,8,Needs Attention
12881,276,1,298.0,United Kingdom,7,21,298.0,1,1,2,112,4,Hibernating
12882,9,2,1463.04,United Kingdom,12,246,731.52,4,2,3,423,9,Champions
12883,25,4,703.47,United Kingdom,39,196,175.8675,3,3,3,333,9,Loyal Customers
12884,88,1,309.05,United Kingdom,7,43,309.05,2,1,2,212,5,Hibernating
12885,63,4,1158.27,United Kingdom,66,654,289.5675,2,3,3,233,8,Needs Attention
12886,68,3,1351.09,United Kingdom,75,761,450.3633333333333,2,2,3,223,7,Needs Attention
12888,214,4,313.77,United Kingdom,4,68,78.4425,1,3,2,132,6,Others
12890,24,1,380.46999999999997,United Kingdom,78,259,380.46999999999997,3,1,2,312,6,Promising
12891,186,3,331.0,United Kingdom,2,950,110.33333333333333,1,2,2,122,5,Hibernating
12893,31,1,188.14,United Kingdom,27,96,188.14,3,1,1,311,5,Promising
12895,42,3,347.3,United Kingdom,22,204,115.76666666666667,3,2,2,322,7,Promising
12897,205,2,216.5,United Kingdom,3,110,108.25,1,2,1,121,4,Hibernating
12901,9,36,16293.1,United Kingdom,32,20915,452.5861111111111,4,4,4,444,12,Champions
12902,265,1,138.68,United Kingdom,10,66,138.68,1,1,1,111,3,Hibernating
12904,18,2,509.58,United Kingdom,59,302,254.79,3,2,2,322,7,Promising
12906,12,5,2919.81,United Kingdom,55,1749,583.962,4,3,4,434,11,Champions
12908,59,4,246.0,United Kingdom,2,0,61.5,2,3,1,231,6,Others
12909,40,8,2128.83,United Kingdom,78,1270,266.10375,3,4,4,344,11,Loyal Customers
12910,23,8,3075.04,United Kingdom,48,1692,384.38,3,4,4,344,11,Loyal Customers
12912,3,5,1662.3,United Kingdom,17,670,332.46,4,3,4,434,11,Champions
12913,5,5,2483.63,United Kingdom,37,1419,496.726,4,3,4,434,11,Champions
12915,149,2,363.65,United Kingdom,19,93,181.825,1,2,2,122,5,Hibernating
12916,139,5,2982.35,United Kingdom,53,1111,596.47,2,3,4,234,9,Needs Attention
12917,128,1,594.0,United Kingdom,2,120,594.0,2,1,2,212,5,Hibernating
12919,8,8,1301.44,United Kingdom,34,668,162.68,4,4,3,443,11,Champions
12920,17,1,164.23,United Kingdom,27,129,164.23,4,1,1,411,6,Promising
12921,4,50,16389.74,United Kingdom,233,9454,327.7948,4,4,4,444,12,Champions
12922,161,1,405.38,United Kingdom,28,370,405.38,1,1,2,112,4,Hibernating
12923,64,1,176.97,United Kingdom,28,69,176.97,2,1,1,211,4,Hibernating
12924,88,5,929.95,United Kingdom,22,480,185.99,2,3,3,233,8,Needs Attention
12925,5,2,694.05,United Kingdom,42,541,347.025,4,2,3,423,9,Champions
12928,35,5,2062.7000000000003,United Kingdom,59,1472,412.5400000000001,3,3,4,334,10,Loyal Customers
12929,122,2,105.1,United Kingdom,8,36,52.55,2,2,1,221,5,Hibernating
12930,78,4,409.9,United Kingdom,20,250,102.475,2,3,2,232,7,Needs Attention
12931,22,20,33462.81,United Kingdom,29,23377,1673.1405,3,4,4,344,11,Loyal Customers
12933,24,4,606.28,United Kingdom,103,498,151.57,3,3,2,332,8,Needs Attention
12935,2,8,2156.45,United Kingdom,80,1852,269.55625,4,4,4,444,12,Champions
12936,17,5,1012.9,United Kingdom,56,539,202.57999999999998,4,3,3,433,10,Champions
12937,15,4,1504.27,United Kingdom,81,1007,376.0675,4,3,3,433,10,Champions
12938,26,1,114.14,United Kingdom,9,140,114.14,3,1,1,311,5,Promising
12939,64,8,11581.8,United Kingdom,21,4876,1447.725,2,4,4,244,10,Needs Attention
12940,46,4,876.29,United Kingdom,88,406,219.0725,3,3,3,333,9,Loyal Customers
12942,131,3,683.9,United Kingdom,68,203,227.96666666666667,2,2,3,223,7,Needs Attention
12943,301,1,-3.75,United Kingdom,1,-1,-3.75,1,1,1,111,3,Hibernating
12944,36,2,604.51,United Kingdom,29,289,302.255,3,2,2,322,7,Promising
12945,288,1,462.95,United Kingdom,23,165,462.95,1,1,2,112,4,Hibernating
12947,144,11,1407.29,United Kingdom,83,1157,127.93545454545455,1,4,3,143,8,At Risk
12948,16,8,2053.7,United Kingdom,82,1077,256.7125,4,4,4,444,12,Champions
12949,31,10,4143.02,United Kingdom,166,2363,414.302,3,4,4,344,11,Loyal Customers
12950,2,3,1843.0,United Kingdom,13,1380,614.3333333333334,4,2,4,424,10,Champions
12951,9,8,1042.07,United Kingdom,54,500,130.25875,4,4,3,443,11,Champions
12952,6,5,1382.8400000000001,United Kingdom,64,652,276.56800000000004,4,3,3,433,10,Champions
12953,10,1,329.85,United Kingdom,17,84,329.85,4,1,2,412,7,Promising
12955,1,14,4734.26,United Kingdom,81,3642,338.1614285714286,4,4,4,444,12,Champions
12956,306,1,108.07,United Kingdom,19,34,108.07,1,1,1,111,3,Hibernating
12957,4,12,3979.04,United Kingdom,208,2531,331.58666666666664,4,4,4,444,12,Champions
12962,7,2,266.39,United Kingdom,15,129,133.195,4,2,1,421,7,Potential Loyalists
12963,8,9,1841.03,United Kingdom,76,873,204.55888888888887,4,4,4,444,12,Champions
12965,89,1,771.91,United Kingdom,108,283,771.91,2,1,3,213,6,Hibernating
12966,10,1,160.18,United Kingdom,10,75,160.18,4,1,1,411,6,Promising
12967,3,4,1194.75,United Kingdom,21,243,298.6875,4,3,3,433,10,Champions
12968,112,1,135.95,United Kingdom,5,73,135.95,2,1,1,211,4,Hibernating
12970,7,4,452.24,United Kingdom,116,310,113.06,4,3,2,432,9,Champions
12971,4,89,10930.26,United Kingdom,95,9203,122.81191011235956,4,4,4,444,12,Champions
12974,198,1,144.8,United Kingdom,8,24,144.8,1,1,1,111,3,Hibernating
12976,212,1,738.6,United Kingdom,22,561,738.6,1,1,3,113,5,Hibernating
12977,156,1,39.239999999999995,United Kingdom,9,12,39.239999999999995,1,1,1,111,3,Hibernating
12980,156,12,7092.06,United Kingdom,6,864,591.005,1,4,4,144,9,At Risk
12981,30,2,372.21999999999997,United Kingdom,12,242,186.10999999999999,3,2,2,322,7,Promising
12982,240,2,377.2,United Kingdom,28,278,188.6,1,2,2,122,5,Hibernating
12984,19,1,97.5,United Kingdom,4,26,97.5,3,1,1,311,5,Promising
12985,1,3,1215.6200000000001,United Kingdom,73,1413,405.2066666666667,4,2,3,423,9,Champions
12987,74,3,545.0,United Kingdom,27,217,181.66666666666666,2,2,2,222,6,Needs Attention
12988,292,1,535.32,United Kingdom,75,136,535.32,1,1,2,112,4,Hibernating
12989,3,19,6854.51,United Kingdom,41,2915,360.7636842105263,4,4,4,444,12,Champions
12990,31,3,409.5,United Kingdom,8,200,136.5,3,2,2,322,7,Promising
12991,23,2,503.76,United Kingdom,31,405,251.88,3,2,2,322,7,Promising
12993,23,4,414.76,United Kingdom,26,240,103.69,3,3,2,332,8,Needs Attention
12994,4,5,902.22,United Kingdom,52,440,180.44400000000002,4,3,3,433,10,Champions
12995,78,2,200.72,United Kingdom,3,98,100.36,2,2,1,221,5,Hibernating
12997,22,7,1197.94,United Kingdom,45,648,171.1342857142857,3,4,3,343,10,Loyal Customers
12999,196,3,455.88,United Kingdom,25,342,151.96,1,2,2,122,5,Hibernating
13000,107,3,534.85,United Kingdom,30,379,178.28333333333333,2,2,2,222,6,Needs Attention
13001,4,15,9797.92,United Kingdom,166,5497,653.1946666666666,4,4,4,444,12,Champions
13002,318,1,120.94999999999999,United Kingdom,7,73,120.94999999999999,1,1,1,111,3,Hibernating
13003,106,3,149.05,United Kingdom,4,103,49.68333333333334,2,2,1,221,5,Hibernating
13004,12,22,5613.43,United Kingdom,277,4796,255.1559090909091,4,4,4,444,12,Champions
13005,174,3,468.95,United Kingdom,21,167,156.31666666666666,1,2,2,122,5,Hibernating
13006,56,1,81.57,United Kingdom,4,55,81.57,2,1,1,211,4,Hibernating
13008,323,2,178.46999999999997,United Kingdom,15,115,89.23499999999999,1,2,1,121,4,Hibernating
13011,372,1,50.550000000000004,United Kingdom,3,13,50.550000000000004,1,1,1,111,3,Hibernating
13012,9,11,1311.6200000000001,United Kingdom,68,671,119.23818181818183,4,4,3,443,11,Champions
13013,1,15,4786.99,United Kingdom,155,2217,319.13266666666664,4,4,4,444,12,Champions
13014,3,16,3365.43,United Kingdom,67,886,210.339375,4,4,4,444,12,Champions
13015,53,5,3346.28,United Kingdom,156,1617,669.2560000000001,2,3,4,234,9,Needs Attention
13016,73,3,789.89,United Kingdom,39,527,263.2966666666667,2,2,3,223,7,Needs Attention
13017,7,1,204.0,United Kingdom,1,48,204.0,4,1,1,411,6,Promising
13018,16,29,7272.75,United Kingdom,313,5434,250.7844827586207,4,4,4,444,12,Champions
13021,4,12,2584.4,United Kingdom,103,1336,215.36666666666667,4,4,4,444,12,Champions
13023,64,2,689.9,United Kingdom,36,286,344.95,2,2,3,223,7,Needs Attention
13026,1,8,936.15,United Kingdom,34,1586,117.01875,4,4,3,443,11,Champions
13027,114,6,6912.0,United Kingdom,6,17280,1152.0,2,4,4,244,10,Needs Attention
13028,23,3,659.68,United Kingdom,40,796,219.89333333333332,3,2,3,323,8,Needs Attention
13029,31,3,1247.5,United Kingdom,8,134,415.8333333333333,3,2,3,323,8,Needs Attention
13030,11,2,799.48,United Kingdom,76,394,399.74,4,2,3,423,9,Champions
13032,39,3,996.52,United Kingdom,55,367,332.17333333333335,3,2,3,323,8,Needs Attention
13033,357,1,190.55,United Kingdom,11,83,190.55,1,1,1,111,3,Hibernating
13034,55,2,642.77,United Kingdom,37,369,321.385,2,2,2,222,6,Needs Attention
13035,58,3,886.63,United Kingdom,23,627,295.54333333333335,2,2,3,223,7,Needs Attention
13037,138,3,881.07,United Kingdom,44,431,293.69,2,2,3,223,7,Needs Attention
13038,80,3,908.46,United Kingdom,24,360,302.82,2,2,3,223,7,Needs Attention
13040,9,2,676.99,United Kingdom,38,355,338.495,4,2,3,423,9,Champions
13043,254,2,471.57,United Kingdom,13,251,235.785,1,2,2,122,5,Hibernating
13044,291,1,560.47,United Kingdom,33,429,560.47,1,1,2,112,4,Hibernating
13045,99,1,305.28000000000003,United Kingdom,18,221,305.28000000000003,2,1,2,212,5,Hibernating
13046,31,2,629.31,United Kingdom,33,264,314.655,3,2,2,322,7,Promising
13047,32,18,3079.1,United Kingdom,106,1355,171.0611111111111,3,4,4,344,11,Loyal Customers
13048,14,5,1805.91,United Kingdom,77,1230,361.182,4,3,4,434,11,Champions
13049,64,2,656.6800000000001,United Kingdom,14,268,328.34000000000003,2,2,3,223,7,Needs Attention
13050,9,28,5684.61,United Kingdom,246,3707,203.0217857142857,4,4,4,444,12,Champions
13052,212,1,348.15000000000003,United Kingdom,18,222,348.15000000000003,1,1,2,112,4,Hibernating
13055,64,4,1201.96,United Kingdom,74,891,300.49,2,3,3,233,8,Needs Attention
13058,25,3,271.40000000000003,United Kingdom,5,52,90.46666666666668,3,2,1,321,6,Promising
13059,250,1,183.4,United Kingdom,8,35,183.4,1,1,1,111,3,Hibernating
13060,254,1,307.53,United Kingdom,15,123,307.53,1,1,2,112,4,Hibernating
13061,72,1,248.61,United Kingdom,10,107,248.61,2,1,1,211,4,Hibernating
13062,191,1,346.98,United Kingdom,11,343,346.98,1,1,2,112,4,Hibernating
13064,13,4,1119.49,United Kingdom,51,516,279.8725,4,3,3,433,10,Champions
13065,373,1,205.86,United Kingdom,14,74,205.86,1,1,1,111,3,Hibernating
13066,24,3,430.9,United Kingdom,48,320,143.63333333333333,3,2,2,322,7,Promising
13067,82,1,115.46000000000001,United Kingdom,14,32,115.46000000000001,2,1,1,211,4,Hibernating
13068,10,2,344.0,United Kingdom,1,200,172.0,4,2,2,422,8,Potential Loyalists
13069,1,27,3717.82,United Kingdom,285,5466,137.69703703703703,4,4,4,444,12,Champions
13070,192,1,228.8,United Kingdom,9,110,228.8,1,1,1,111,3,Hibernating
13072,267,1,177.15,United Kingdom,7,69,177.15,1,1,1,111,3,Hibernating
13075,130,1,919.61,United Kingdom,22,485,919.61,2,1,3,213,6,Hibernating
13077,1,4,729.27,United Kingdom,99,863,182.3175,4,3,3,433,10,Champions
13078,1,43,12432.28,United Kingdom,96,5557,289.1227906976744,4,4,4,444,12,Champions
13079,4,5,220.10000000000002,United Kingdom,2,62,44.02,4,3,1,431,8,Champions
13080,179,1,58.08,United Kingdom,6,120,58.08,1,1,1,111,3,Hibernating
13081,1,21,27964.48,United Kingdom,511,19021,1331.6419047619047,4,4,4,444,12,Champions
13082,126,10,3595.48,United Kingdom,63,4313,359.548,2,4,4,244,10,Needs Attention
13083,4,2,303.75,United Kingdom,15,187,151.875,4,2,2,422,8,Potential Loyalists
13085,158,3,272.38,United Kingdom,17,108,90.79333333333334,1,2,1,121,4,Hibernating
13089,3,118,57385.88,United Kingdom,636,30787,486.3210169491525,4,4,4,444,12,Champions
13090,9,18,8689.39,United Kingdom,98,2194,482.7438888888889,4,4,4,444,12,Champions
13091,21,2,319.82,United Kingdom,21,450,159.91,3,2,2,322,7,Promising
13092,71,6,459.83,United Kingdom,19,271,76.63833333333334,2,4,2,242,8,Needs Attention
13093,267,13,7741.47,United Kingdom,99,3943,595.4976923076923,1,4,4,144,9,At Risk
13094,21,16,1708.8600000000001,United Kingdom,4,1542,106.80375000000001,3,4,4,344,11,Loyal Customers
13095,71,1,74.39999999999999,United Kingdom,6,144,74.39999999999999,2,1,1,211,4,Hibernating
13097,33,14,5893.32,United Kingdom,215,2341,420.95142857142855,3,4,4,344,11,Loyal Customers
13098,1,41,28658.88,United Kingdom,163,15911,698.9970731707317,4,4,4,444,12,Champions
13099,99,1,207.35999999999999,United Kingdom,1,288,207.35999999999999,2,1,1,211,4,Hibernating
13101,234,1,101.19,United Kingdom,8,113,101.19,1,1,1,111,3,Hibernating
13102,1,27,6336.29,United Kingdom,141,4160,234.6774074074074,4,4,4,444,12,Champions
13103,40,1,243.94,United Kingdom,8,82,243.94,3,1,1,311,5,Promising
13104,3,6,1098.48,United Kingdom,14,504,183.08,4,4,3,443,11,Champions
13106,129,2,59.5,United Kingdom,1,14,29.75,2,2,1,221,5,Hibernating
13107,44,5,1524.07,United Kingdom,54,1288,304.81399999999996,3,3,3,333,9,Loyal Customers
13108,373,1,350.06,United Kingdom,10,298,350.06,1,1,2,112,4,Hibernating
13109,3,5,766.84,United Kingdom,41,514,153.368,4,3,3,433,10,Champions
13110,31,8,1452.8700000000001,United Kingdom,109,384,181.60875000000001,3,4,3,343,10,Loyal Customers
13113,1,40,10510.0,United Kingdom,113,2594,262.75,4,4,4,444,12,Champions
13115,9,14,2205.63,United Kingdom,92,1534,157.54500000000002,4,4,4,444,12,Champions
13116,117,2,485.19,United Kingdom,30,290,242.595,2,2,2,222,6,Needs Attention
13117,22,8,984.91,United Kingdom,66,945,123.11375,3,4,3,343,10,Loyal Customers
13118,20,7,1125.0,United Kingdom,68,389,160.71428571428572,3,4,3,343,10,Loyal Customers
13120,239,1,30.599999999999998,United Kingdom,1,12,30.599999999999998,1,1,1,111,3,Hibernating
13121,269,2,254.73,United Kingdom,50,227,127.365,1,2,1,121,4,Hibernating
13122,94,2,922.39,United Kingdom,54,585,461.195,2,2,3,223,7,Needs Attention
13124,90,3,3866.33,United Kingdom,185,2147,1288.7766666666666,2,2,4,224,8,Needs Attention
13126,5,10,2056.29,United Kingdom,124,2130,205.629,4,4,4,444,12,Champions
13127,78,1,259.17,United Kingdom,15,127,259.17,2,1,1,211,4,Hibernating
13130,94,1,64.0,United Kingdom,2,32,64.0,2,1,1,211,4,Hibernating
13131,23,4,1039.3,United Kingdom,30,443,259.825,3,3,3,333,9,Loyal Customers
13132,262,1,77.3,United Kingdom,3,20,77.3,1,1,1,111,3,Hibernating
13133,274,2,109.8,United Kingdom,7,32,54.9,1,2,1,121,4,Hibernating
13134,73,7,1740.63,United Kingdom,94,1044,248.6614285714286,2,4,4,244,10,Needs Attention
13135,197,1,3096.0,United Kingdom,1,4300,3096.0,1,1,4,114,6,Hibernating
13136,50,11,2545.38,United Kingdom,97,1312,231.39818181818183,3,4,4,344,11,Loyal Customers
13137,11,9,3605.08,United Kingdom,346,2225,400.56444444444446,4,4,4,444,12,Champions
